759.57	-0.002
759.88	-0.002
760.20	-0.003
760.52	-0.002
760.84	-0.003
761.15	-0.004
761.47	-0.004
761.79	-0.004
762.11	-0.005
762.42	-0.004
762.74	-0.005
763.06	-0.004
763.37	-0.005
763.69	-0.005
764.01	-0.005
764.33	-0.005
764.64	-0.005
764.96	-0.005
765.28	-0.005
765.59	-0.005
765.91	-0.005
766.23	-0.005
766.54	-0.005
766.86	-0.004
767.18	-0.004
767.49	-0.003
767.81	-0.003
768.13	-0.003
768.44	-0.003
768.76	-0.003
769.07	-0.003
769.39	-0.003
769.71	-0.004
770.02	-0.003
770.34	-0.003
770.66	-0.004
770.97	-0.004
771.29	-0.003
771.60	-0.003
771.92	-0.003
772.23	-0.003
772.55	-0.003
772.87	-0.003
773.18	-0.003
773.50	-0.004
773.81	-0.003
774.13	-0.004
774.44	-0.004
774.76	-0.005
775.07	-0.005
775.39	-0.005
775.70	-0.005
776.02	-0.006
776.33	-0.005
776.65	-0.006
776.96	-0.006
777.28	-0.006
777.59	-0.006
777.91	-0.006
778.22	-0.007
778.54	-0.007
778.85	-0.006
779.17	-0.006
779.48	-0.007
779.80	-0.007
780.11	-0.007
780.43	-0.006
780.74	-0.006
781.06	-0.006
781.37	-0.005
781.68	-0.005
782.00	-0.005
782.31	-0.005
782.63	-0.005
782.94	-0.006
783.25	-0.005
783.57	-0.004
783.88	-0.004
784.20	-0.004
784.51	-0.004
784.82	-0.004
785.14	-0.004
785.45	-0.004
785.76	-0.004
786.08	-0.004
786.39	-0.004
786.71	-0.004
787.02	-0.004
787.33	-0.004
787.65	-0.005
787.96	-0.006
788.27	-0.005
788.58	-0.005
788.90	-0.005
789.21	-0.005
789.52	-0.004
789.84	-0.005
790.15	-0.005
790.46	-0.006
790.78	-0.005
791.09	-0.006
791.40	-0.006
791.71	-0.007
792.03	-0.007
792.34	-0.007
792.65	-0.008
792.96	-0.008
793.28	-0.008
793.59	-0.008
793.90	-0.008
794.21	-0.007
794.53	-0.007
794.84	-0.007
795.15	-0.007
795.46	-0.006
795.77	-0.006
796.09	-0.006
796.40	-0.006
796.71	-0.006
797.02	-0.006
797.33	-0.007
797.64	-0.007
797.96	-0.006
798.27	-0.005
798.58	-0.005
798.89	-0.005
799.20	-0.004
799.51	-0.004
799.82	-0.004
800.14	-0.004
800.45	-0.004
800.76	-0.004
801.07	-0.004
801.38	-0.004
801.69	-0.005
802.00	-0.006
802.31	-0.006
802.62	-0.006
802.94	-0.006
803.25	-0.005
803.56	-0.005
803.87	-0.005
804.18	-0.005
804.49	-0.005
804.80	-0.006
805.11	-0.006
805.42	-0.006
805.73	-0.005
806.04	-0.005
806.35	-0.006
806.66	-0.006
806.97	-0.006
807.28	-0.006
807.59	-0.006
807.90	-0.005
808.21	-0.004
808.52	-0.004
808.83	-0.005
809.14	-0.005
809.45	-0.005
809.76	-0.005
810.07	-0.005
810.38	-0.005
810.69	-0.006
811.00	-0.006
811.31	-0.006
811.62	-0.005
811.93	-0.005
812.24	-0.006
812.55	-0.005
812.85	-0.005
813.16	-0.005
813.47	-0.006
813.78	-0.006
814.09	-0.006
814.40	-0.008
814.71	-0.008
815.02	-0.009
815.33	-0.009
815.63	-0.008
815.94	-0.008
816.25	-0.008
816.56	-0.007
816.87	-0.006
817.18	-0.006
817.49	-0.005
817.79	-0.005
818.10	-0.006
818.41	-0.006
818.72	-0.007
819.03	-0.007
819.34	-0.008
819.64	-0.008
819.95	-0.007
820.26	-0.007
820.57	-0.007
820.87	-0.006
821.18	-0.006
821.49	-0.004
821.80	-0.004
822.11	-0.005
822.41	-0.005
822.72	-0.005
823.03	-0.006
823.34	-0.007
823.64	-0.006
823.95	-0.008
824.26	-0.008
824.56	-0.008
824.87	-0.009
825.18	-0.009
825.49	-0.008
825.79	-0.008
826.10	-0.008
826.41	-0.008
826.71	-0.007
827.02	-0.008
827.33	-0.008
827.63	-0.008
827.94	-0.009
828.25	-0.008
828.55	-0.008
828.86	-0.008
829.17	-0.007
829.47	-0.007
829.78	-0.007
830.09	-0.007
830.39	-0.006
830.70	-0.005
831.00	-0.004
831.31	-0.004
831.62	-0.003
831.92	-0.003
832.23	-0.003
832.53	-0.003
832.84	-0.003
833.15	-0.003
833.45	-0.003
833.76	-0.003
834.06	-0.004
834.37	-0.003
834.67	-0.004
834.98	-0.004
835.29	-0.006
835.59	-0.006
835.90	-0.006
836.20	-0.005
836.51	-0.005
836.81	-0.005
837.12	-0.005
837.42	-0.005
837.73	-0.005
838.03	-0.006
838.34	-0.006
838.64	-0.006
838.95	-0.005
839.25	-0.005
839.56	-0.005
839.86	-0.005
840.16	-0.005
840.47	-0.004
840.77	-0.005
841.08	-0.004
841.38	-0.003
841.69	-0.003
841.99	-0.002
842.30	-0.003
842.60	-0.004
842.90	-0.003
843.21	-0.003
843.51	-0.004
843.82	-0.004
844.12	-0.003
844.42	-0.003
844.73	-0.004
845.03	-0.005
845.33	-0.005
845.64	-0.005
845.94	-0.004
846.25	-0.004
846.55	-0.004
846.85	-0.004
847.16	-0.003
847.46	-0.003
847.76	-0.003
848.07	-0.002
848.37	-0.002
848.67	-0.000
848.97	-0.001
849.28	-0.001
849.58	-0.001
849.88	-0.000
850.19	-0.001
850.49	-0.001
850.79	-0.000
851.09	0.000
851.40	0.000
851.70	0.001
852.00	0.001
852.30	0.001
852.61	0.000
852.91	0.001
853.21	0.000
853.51	-0.001
853.82	-0.001
854.12	-0.001
854.42	-0.002
854.72	-0.003
855.02	-0.003
855.33	-0.002
855.63	-0.001
855.93	-0.002
856.23	-0.002
856.53	-0.001
856.84	-0.001
857.14	-0.002
857.44	-0.001
857.74	-0.000
858.04	0.001
858.34	0.001
858.64	0.001
858.95	0.002
859.25	0.001
859.55	0.003
859.85	0.003
860.15	0.004
860.45	0.002
860.75	0.002
861.05	0.002
861.36	0.001
861.66	-0.000
861.96	-0.002
862.26	-0.002
862.56	-0.003
862.86	-0.003
863.16	-0.003
863.46	-0.004
863.76	-0.005
864.06	-0.005
864.36	-0.006
864.66	-0.007
864.96	-0.008
865.26	-0.009
865.56	-0.009
865.86	-0.009
866.16	-0.010
866.46	-0.009
866.76	-0.009
867.06	-0.007
867.36	-0.008
867.66	-0.007
867.96	-0.005
868.26	-0.004
868.56	-0.004
868.86	-0.002
869.16	-0.002
869.46	-0.002
869.76	-0.002
870.06	-0.002
870.36	-0.003
870.66	-0.002
870.96	-0.002
871.26	-0.002
871.55	-0.002
871.85	-0.004
872.15	-0.003
872.45	-0.003
872.75	-0.005
873.05	-0.004
873.35	-0.005
873.65	-0.004
873.95	-0.004
874.24	-0.005
874.54	-0.005
874.84	-0.004
875.14	-0.006
875.44	-0.006
875.74	-0.007
876.03	-0.005
876.33	-0.005
876.63	-0.005
876.93	-0.005
877.23	-0.004
877.53	-0.006
877.82	-0.006
878.12	-0.005
878.42	-0.006
878.72	-0.003
879.01	-0.004
879.31	-0.005
879.61	-0.005
879.91	-0.006
880.21	-0.008
880.50	-0.008
880.80	-0.009
881.10	-0.009
881.39	0.016
881.69	0.012
881.99	-0.051
882.29	-0.007
882.58	-0.004
882.88	-0.027
883.18	-0.037
883.47	-0.007
883.77	-0.007
884.07	-0.007
